protein name	cluster
FRS2	20
CDK3	20
OGT	20
ZMIZ2	20
ZNF783	20
IL36RN	20
ZNF212	20
CCSER1	21
MAPRE3	21
C20orf202	21
TROAP	21
KNSTRN	21
SPDYE2	21
ZNF653	21
MAPRE2	21
SPDYE2B	21
MAPRE1	21
MARCHF7	21
TRAIP	21
IP6K1	22
ESRRA	22
ADCY4	22
PPARG	22
NR0B2	22
PPARGC1A	22
C1orf50	22
CHERP	22
PSMC5	22
NR0B1	22
TOP3B	22
ESRRG	22
TNNI2	22
DCAF11	22
RARB	22
FASTK	22
PNRC2	22
SHTN1	22
DCP1A	22
NRIP1	22
NR5A1	22
EXOSC7	22
EFCAB2	22
UBE2D4	23
UBE2D1	23
PHC1	23
RNF11	23
UBE2L3	23
ZNRF1	23
MKRN2	23
RNF166	23
UBTD1	23
UBE2E2	23
PCGF3	23
RNF126	23
UBE2K	23
CUEDC1	23
CHFR	23
RNF2	23
PGPEP1	23
PCGF2	23
BMI1	23
UBE2D2	23
UBXN7	23
UBE2D3	23
TRIM39	23
MID1	23
RNF115	23
UBE2E3	23
UBE2L6	23
OTUB1	23
RNF182	23
RING1	23
CTAG1B	24
RANBP10	24
KIF26A	24
LONRF3	24
ATP1A4	24
POLM	24
BORCS8-MEF2B	24
RIC8A	24
CTAG1A	24
REX1BD	24
CAMSAP1	24
SLC2A13	24
BORCS8	24
DYNLRB1	25
CRCP	25
ANKRD45	25
COX7C	25
MAGEA2B	25
MAGEA2	25
ACSM1	25
DYNLL2	26
RASGRP4	26
CCDC28A	26
DYNLL1	26
FAM117B	26
C12orf40	26
ZSCAN29	27
ZNF496	27
SUMO3	27
FDXACB1	27
TRAK1	27
WIPF2	27
ZKSCAN4	27
SUMO2	27
VCX	27
PGBD1	27
ZSCAN32	27
ZNF397	27
ZSCAN18	27
ZSCAN16	27
ZNF446	27
ZKSCAN7	27
RNF186	27
ZSCAN21	27
ZNF449	27
TVP23A	27
ZNF263	27
ZNF396	27
PROSER3	27
SCAND1	27
ZNF444	27
ZSCAN1	27
ZNF174	27
ZSCAN22	27
ZSCAN30	27
NEXN	27
ZNF232	27
ZSCAN9	27
ZSCAN12	27
PPL	27
SEC22C	27
ZNF24	27
ZNF213	27
ZNF394	27
ZSCAN23	27
ZNF483	27
ZSCAN25	27
TUBGCP4	27
PHF21A	28
TNXB	28
ZNF76	28
TOX	28
QRICH1	28
FLOT1	28
FNDC8	28
CCDC74B	28
SPSB2	28
TOX4	28
GRAPL	28
CKMT2	28
PANX2	28
SNAI2	28
BANP	28
FNDC3B	28
SAPCD1	28
SP3	28
HEYL	28
RNF214	28
HDAC7	28
ADGRF5	28
NRF1	28
SRARP	28
NRIP2	28
BRWD1	28
BBS2	28
HHIPL1	28
SEC13	28
SCN5A	28
SP2	28
POU2F1	28
LIN54	28
ARFGAP3	29
SMAD1	29
SMURF2	29
LEMD3	29
SYPL1	29
PEX14	29
SMAD4	29
GGA2	29
CENPK	29
SMAD3	29
RTN4IP1	29
TRA2A	30
ZNF394	30
RNPS1	30
SRSF10	30
ZBTB47	30
SRSF9	30
XPOT	30
ZNF41	30
FAM81B	30
ZNF345	30
LAMB1	31
ITPRIPL1	31
MTX2	31
TNFRSF10B	31
ITPRIP	31
TFF1	31
SLPI	31
NPPA	31
VSNL1	31
SLC16A3	31
TIMM8A	31
RASSF3	31
C1QTNF6	31
ARRDC1	31
TMEM123	31
TOX3	31
IL7R	31
C1QTNF2	31
KCNA10	31
SMIM11A	31
MDK	31
TRIM8	31
ARHGDIG	31
FGF21	31
DMKN	31
ZFAND2B	31
EMILIN1	31
N4BP3	31
CTDSP2	31
BTC	31
TMEM108	31
C1QTNF1	31
DAAM2	31
DEXI	31
HPCA	31
CD99L2	31
CYB5R1	31
LAIR2	31
PRRG2	31
DPH2	31
UBXN1	31
MED10	31
LY6G6D	31
SHISA5	31
SMIM14	31
KCNIP4	31
MKRN1	31
NCS1	31
ZBTB8B	31
MICOS10-NBL1	31
SHISA4	31
UACA	31
ACOT7	31
COL10A1	31
FAM168A	31
WFDC5	31
CAMLG	31
GET3	31
HPCAL1	31
TNFRSF19	31
ZG16B	31
LATS1	31
SRL	31
CDSN	31
RNASE10	31
SIGLEC9	31
DPEP2NB	31
ASB7	31
SMIM19	31
SGTA	31
MIEF1	31
PEG10	31
PTPRN	31
UBC	31
SERPINI2	31
GUCA2A	31
LCN2	31
RTL8C	31
NME3	31
USP5	31
FBN1	31
GUCA1A	31
PEX19	31
CDIP1	31
EPN3	31
GPX7	31
TRDN	31
SGTB	31
OTUD7B	31
UBQLN1	31
MGST1	31
COL17A1	31
HIP1	31
SEZ6L	31
UBAC1	31
CDH15	31
SMIM11B	31
DESI1	31
PRB3	31
DCUN1D1	31
MED20	31
SPART	31
IL6ST	31
PUF60	31
KCNE5	31
ODAPH	31
COL1A2	31
ARPC3	31
UBL4B	31
NBL1	31
UBA52	31
PGRMC1	31
FUCA1	31
CDCA3	31
HSPA13	31
SLC51B	31
TMBIM6	31
SUSD6	31
KCNIP1	31
PDGFA	31
RNF216	31
SNX17	31
PLA2G2F	31
UBB	31
SOD3	31
HDDC2	31
IST1	31
OTULIN	31
CTAG2	31
C1QTNF4	31
LIF	31
AGR3	31
LDLRAD4	31
LITAF	31
ASPH	31
PRH1	31
KCNIP3	31
MYDGF	31
ZFAND2A	31
DAZAP2	31
SRGN	31
PPIL1	31
MTURN	31
ERP27	31
CRYGA	31
ARRDC3	31
HSPA6	31
USP25	31
EIF3F	31
PPIB	31
SDC4	31
OSMR	31
UBQLN2	31
HAUS8	31
PRR4	31
OR7D4	31
LHB	31
FDCSP	31
NDUFA12	31
ZMYND10	31
RBM24	31
TMEM258	31
CSN3	31
RABGEF1	31
NAXD	31
MAGEA12	31
CCDC158	31
HSP90B1	31
ETNK1	31
GATC	31
UBE2V1	31
GAL	31
NCALD	31
RNASEH1	31
BAG6	31
RAD23A	31
PRAP1	31
PMEPA1	31
KCNE4	31
SPP1	31
TNFAIP3	31
WBP1	31
ZNF205	31
PPIH	31
PRB4	31
KLHL11	31
ASCL1	31
CAPN15	31
COL9A2	31
C6orf15	31
SERPINE1	31
LTA	31
TRIM32	31
EPN2	31
VIP	31
TAX1BP1	31
STAM2	31
TXNDC12	31
WWP1	31
F10	31
GET4	31
CSTF2T	31
ANKRD33	31
WFDC12	31
ZG16	31
TRAF6	31
RTL8B	31
YOD1	31
ICAM1	31
DPF2	31
CCL3L3	31
RPS27A	31
FZD7	31
OTUB2	31
UBL4A	31
PLAAT2	31
RPN1	31
PSMD4	31
SYT4	31
C1QTNF5	31
TMUB1	31
HIGD1C	31
PLEKHB2	31
CST1	31
EVA1A	31
TSEN2	31
RNF128	31
MRAP2	31
NUCB2	31
RAD23B	31
PIANP	31
TAOK2	32
RHBDD2	32
ATP6V1H	32
SENP2	32
MAOB	32
NFU1	32
TBC1D20	32
FGF14	32
SIRPB1	32
CIDEB	32
TIMM17B	32
APOC4	32
PGLYRP3	32
MICOS13	32
APOC1	32
PORCN	32
MAIP1	32
GSDMA	32
HCCS	32
LETMD1	32
TEX44	32
SDHAF1	32
H4C7	32
RSAD2	32
MPC2	32
ARL8B	32
MICOS10	32
SNPH	32
NAALAD2	32
MTERF4	32
APOC4-APOC2	32
GCSH	32
HBD	33
HBM	33
HBG2	33
HBB	33
HBE1	33
HBA2	33
HBZ	33
HBQ1	33
HBA1	33
XPNPEP1	33
FRYL	34
PDCD10	34
C4orf19	34
FAM118B	34
MINAR1	34
PROSER2	34
ABITRAM	34
STK25	34
C18orf54	35
SPDEF	35
PCBD2	35
CASP7	35
CORO1A	35
SNX20	35
TCF25	35
CLUAP1	35
MAGEA11	35
SAT1	35
RAB6B	36
NRAS	36
DIRAS1	36
RGL3	36
UNC45A	36
RAP1GDS1	36
RIN1	36
PLEKHB1	36
RAP2B	36
DIRAS2	36
RRAS2	36
FAM25A	37
S100A6	37
LCN1	37
TOMM20L	37
CAPNS2	37
PPIF	37
GPD1	37
ZFAND3	37
PPIC	37
IGLL1	37
FAM25G	37
ARMCX3	37
ARMC10	37
FAM25C	37
KLHL35	37
COX16	37
TDRKH	37
SNRNP25	37
ARHGEF2	38
RIPOR3	38
RPP25L	38
KLHL12	38
POP7	38
DVL1	38
RHOA	38
RIPK4	39
CIDEC	39
IVD	39
PRR5	39
C10orf82	39
GPSM2	39
GNAI3	39
YWHAZ	39
PHF24	39
STXBP5L	39
KRTAP19-4	39
GPSM3	39
COA7	39
HIGD2B	39
NKRF	40
STRBP	40
STOX1	40
PRKRA	40
ADARB1	40
ZMAT4	40
LRSAM1	40
TARBP2	40
STAU1	40
ZNF346	40
SPN	41
LYVE1	41
EMC6	41
HTATIP2	41
SLC22A18	41
WDFY2	41
FKBP7	41
CALHM6	41
TMEM243	41
DNAJC30	41
B4GALNT2	41
GLB1	41
FUT3	41
MCEMP1	41
DAGLA	41
PTCH1	41
STRIT1	41
CD300C	41
SCGB1D1	41
SLC35A1	41
GPR151	41
VRK2	41
POMK	41
GJB3	41
SIGLEC12	41
TRIM59	41
SYT1	41
FFAR2	41
GJA8	41
GGT6	41
PIGF	41
SSMEM1	41
CLDN20	41
TBXA2R	41
NRSN1	41
PIP4P2	41
SEC61G	41
ZDHHC7	41
PEX16	41
MMP14	41
ACSL5	41
CD200R1	41
ERLIN1	41
PCNX2	41
CYB561D2	41
MRPS18B	41
ARV1	41
IGSF9	41
NIPAL3	41
SYNE4	41
SFTPC	41
RELL2	41
SLC35C2	41
JPH1	41
CCDC167	41
TMEM106C	41
CCL4	41
PLPPR1	41
VSTM1	41
TRAM1L1	41
LRRC59	41
CCL2	41
PLPP6	41
SMIM5	41
TBRG4	41
LPAR6	41
TMEM182	41
TNFSF14	41
COL8A2	41
CPLX2	41
CEACAM3	41
CYB561	41
RHCG	41
TMEM79	41
STOM	41
RIC3	41
TMEM176A	41
SYNDIG1	41
PAGE1	41
ITGAM	41
CD81	41
TOMM6	41
SYT2	41
CERS3	41
APOL2	41
TF	41
TMEM139	41
EMP1	41
AVPR2	41
SLC17A8	41
TMEM130	41
NDRG4	41
TUFM	41
SERTM1	41
SCARA5	41
FAXDC2	41
CDIPT	41
TNFRSF17	41
SHISA3	41
TMX2	41
CD37	41
BNIP3	41
GAD2	41
RBFA	41
ITM2A	41
TMEM120A	41
ADGRB3	41
STX12	41
TMEM80	41
IL3RA	41
BSCL2	41
VMA21	41
FAM210B	41
EFNA5	41
CLCN7	41
CERS4	41
INPP5K	41
SLC16A7	41
GALNT2	41
ODAM	41
SMAGP	41
GGT7	41
GOSR2	41
REEP2	41
KCNJ6	41
AGPAT4	41
KIR2DL3	41
PDCD1LG2	41
SLC17A9	41
CLDN14	41
AHNAK2	41
PMP22	41
FUNDC2	41
ZFPL1	41
MMD	41
FCGRT	41
SIT1	41
MUC1	41
TMEM262	41
SLC7A8	41
FATE1	41
NDUFV2	41
LHFPL1	41
ALG8	41
ERVFRD-1	41
SLC52A1	41
OTULINL	41
HTR2C	41
SLC18A3	41
NIPAL4	41
ALOX5AP	41
ABHD16A	41
IL10RA	41
PTPN1	41
TMED9	41
AQP12B	41
PLPP4	41
LRCH4	41
BRICD5	41
GHITM	41
ERP29	41
CLDN22	41
SERF1A	41
THAP4	41
GPR101	41
CYP4F2	41
GJB6	41
CNIH4	41
VEGFA	41
CD53	41
COX20	41
AQP6	41
GJA4	41
TMEM179B	41
OLFM4	41
LDLRAD1	41
SPNS3	41
HACD1	41
NDUFAF1	41
SLC4A1	41
CLEC10A	41
SLC35G1	41
ERG28	41
SH3GLB1	41
ATP1B3	41
TMEM109	41
STX7	41
MS4A1	41
VAMP3	41
CLCA4	41
DOLK	41
BNIP2	41
ZDHHC22	41
PHACTR3	41
ZFYVE27	41
PITPNC1	41
MS4A7	41
STX4	41
TMEM267	41
LY6E	41
PKMYT1	41
CTXN3	41
COQ8A	41
LSMEM2	41
BIK	41
SLC29A2	41
MIP	41
EREG	41
TAS2R10	41
SLC35B4	41
FDFT1	41
DKK4	41
TMEM41A	41
SYNPR	41
CLEC4D	41
PRAF2	41
TMEM154	41
LPCAT2	41
UBE2J2	41
SLC16A12	41
MS4A14	41
FAM3C	41
VAMP2	41
FXYD6	41
ABHD6	41
CORIN	41
SMIM1	41
TMEM237	41
IL27RA	41
DNAJC1	41
CLDN19	41
BMP10	41
SLC22A23	41
PNLIPRP1	41
KCNK1	41
LPAR3	41
FCGR2A	41
SQLE	41
MTERF3	41
KLHL6	41
SLC39A13	41
SLC39A2	41
CYB561A3	41
KEL	41
OPRD1	41
ADGRG7	41
SCD	41
CLDN7	41
PVR	41
MGAM	41
LRRC4C	41
GAST	41
PLD3	41
STX16	41
CFHR5	41
PBX3	41
CXCL9	41
STATH	41
NCAPH2	41
MTERF2	41
EI24	41
PDZK1IP1	41
TMEM106A	41
TRHR	41
TMEM190	41
ADAM33	41
CNIH3	41
CREB3L1	41
SGCB	41
SLC10A2	41
SYPL2	41
MAL	41
PSCA	41
ATP5PF	41
PTTG1IP	41
GYPA	41
GPRC5D	41
VTI1B	41
GJB1	41
AIG1	41
PGRMC2	41
RTP2	41
COQ9	41
TM6SF2	41
BAD	41
UBIAD1	41
SNAP29	41
CNIH2	41
OCIAD1	41
FXYD3	41
TMEM51	41
TMEM31	41
AMIGO1	41
DIABLO	41
TRARG1	41
SLC13A3	41
PTGES	41
ODF4	41
EBAG9	41
ARL6IP6	41
IFNGR1	41
TMEM236	41
UBE2W	41
SYNJ2BP	41
TMEFF2	41
AQP9	41
AQP8	41
CD151	41
BCL2L13	41
CLEC17A	41
RNF185	41
THBD	41
PLP2	41
ERGIC3	41
NRM	41
SFXN2	41
SCAMP4	41
DERL2	41
YIPF4	41
MFSD11	41
LY6G6C	41
EXTL1	41
WIPI2	41
MFSD5	41
TMEM107	41
HSD17B13	41
ATP6V0C	41
SLC16A2	41
CIAO2A	41
CCDC107	41
NSG2	41
JAGN1	41
IER3IP1	41
TCTA	41
LRRC25	41
TMEM222	41
FAM209A	41
SLC35F1	41
PCYT1A	41
SMCO4	41
BDNF	41
IKBIP	41
GPR152	41
MFSD14B	41
HHLA2	41
KASH5	41
STX6	41
CD74	41
SLC35E3	41
TMEM45A	41
TMX1	41
ANKRD46	41
FCER1G	41
MALL	41
RTN3	41
ARFIP1	41
LAT	41
SGPL1	41
TMEM119	41
SLC19A3	41
FRMD3	41
TM4SF19	41
OTOP2	41
MFSD6	41
AC012254.2	41
SLC30A4	41
KCNC1	41
HSFX1	41
TMEM69	41
FXYD6-FXYD2	41
POMGNT1	41
CLN5	41
CGRRF1	41
SLC18A1	41
CLDN2	41
SERP2	41
PAQR5	41
OPRM1	41
TMEM128	41
PAQR6	41
TMEM207	41
GPR25	41
HMOX1	41
CD33	41
TARS2	41
SACM1L	41
RTP4	41
SIGLECL1	41
C3orf52	41
CLEC4E	41
SLC5A4	41
TMEM65	41
LIME1	41
SLC26A6	41
CYP4F22	41
SLC1A5	41
SNAP47	41
CD69	41
LRAT	41
TMEM147	41
SERINC2	41
RNF122	41
HEXB	41
SPTSSA	41
ORMDL1	41
UPK2	41
CCDC70	41
AGPAT3	41
RNF183	41
TMEM44	41
MCFD2	41
MAN2B2	41
BTN2A2	41
STX1A	41
TMEM74	41
TMEM11	41
C1QL4	41
RNF170	41
CDS1	41
PRRT2	41
VAMP5	41
CTRL	41
PLIN3	41
TCP11X2	41
TMEM98	41
REEP4	41
NAPB	41
CLEC14A	41
PCYT1B	41
SLC39A1	41
CERT1	41
MYADM	41
SYT16	41
GORAB	41
INSIG2	41
TMEM143	41
CCL4L2	41
PI16	41
DEFB121	41
PLPPR2	41
NSG1	41
TMEM218	41
CXCR1	41
SLC16A10	41
VKORC1L1	41
TNF	41
LEMD1	41
TMEM82	41
GPR108	41
KTN1	41
TVP23B	41
NINJ2	41
TMED8	41
NRG1	41
VSIR	41
MOSPD3	41
TPRG1	41
ZCCHC12	41
GRINA	41
PAEP	41
TMEM208	41
FIS1	41
CNR2	41
PIGP	41
CLDND2	41
EVI2A	41
LAPTM5	41
GYPC	41
LSMEM1	41
CD300E	41
HACD2	41
SLC39A9	41
COQ3	41
SLC35E2A	41
MCL1	41
TMEM187	41
ELOVL7	41
CLEC12B	41
CBLIF	41
FAM174A	41
TWSG1	41
TMEM167B	41
CLDN10	41
SCAMP5	41
MS4A13	41
CD79A	41
USE1	41
SELENOK	41
GPX8	41
TMPPE	41
ORMDL3	41
TMEM30B	41
HIBADH	41
B3GALT5	41
TMEM144	41
LEPROT	41
GALNT15	41
CD82	41
NKG7	41
DERL3	41
GOLM2	41
SPCS1	41
RNF19B	41
SGMS2	41
GPHB5	41
ACSF2	41
TSPAN31	41
GKN1	41
TMEM115	41
MTIF3	41
CLTRN	41
FAM114A2	41
UNC50	41
ICMT	41
IFNGR2	41
WFDC2	41
MGST2	41
FCRL4	41
TMEM54	41
PLPP2	41
FAM20B	41
LEPROTL1	41
UBE2J1	41
MSMO1	41
DHRSX	41
DRAM1	41
REEP1	41
TMPO	41
TMEM14B	41
CALN1	41
SUSD3	41
SLC39A6	41
TTPA	41
BCL2L11	41
BSND	41
CYB5B	41
GDNF	41
C19orf18	41
SLC35F6	41
ALG3	41
CDS2	41
PSENEN	41
CRB3	41
TSPAN18	41
GJB4	41
TMEM199	41
CYB5R3	41
TLCD4	41
LHFPL3	41
RUSF1	41
NCR3LG1	41
C14orf180	41
TMEM88	41
C2	41
GPA33	41
TLCD1	41
ADIPOQ	41
ATP1B4	41
CNPY3	41
SLC18A2	41
EVI2B	41
ELOVL2	41
MARCHF8	41
MMGT1	41
NPFFR2	41
LTC4S	41
ASGR1	41
MYG1	41
APOA2	41
SEMA4G	41
IER3	41
ADGRG3	41
ELOVL5	41
BNIP1	41
SCGB1A1	41
PLN	41
CLSTN3	41
TMPRSS2	41
TMEM50A	41
SFT2D2	41
SYT9	41
STAR	41
RAMP1	41
TIMM22	41
MARCHF5	41
SIN3A	41
SMIM3	41
ZFYVE21	41
TSPAN12	41
THSD7B	41
LDAF1	41
CLEC2A	41
STX1B	41
GIMAP1	41
PEMT	41
SYNGR1	41
KCNF1	41
TMUB2	41
LAYN	41
MR1	41
STX8	41
NEMP1	41
SHISAL1	41
BNIP5	41
TECR	41
TMEM201	41
DEFB108B	41
EPGN	41
ACBD5	41
TNMD	41
SERP1	41
ERMP1	41
C10orf67	41
TMEM43	41
KIR3DL1	41
MSR1	41
TMIE	41
SCARB2	41
TM4SF18	41
KCNN4	41
TAS2R19	41
VAPB	41
SLC35A5	41
NSDHL	41
ACKR2	41
VAMP1	41
LNPEP	41
HSFX2	41
EDA2R	41
ABHD4	41
UPK1B	41
APOA5	41
RPRM	41
GJA1	41
TAS2R5	41
SLC25A46	41
TEX29	41
PANX1	41
KCNN3	41
LHFPL2	41
GRM2	41
ECPAS	41
FA2H	41
SLC7A14	41
NKX3-1	41
PRB1	41
CLDN11	41
CLDN5	41
SLC34A3	41
RNF144A	41
STMN4	41
C16orf54	41
EBP	41
TMEM14C	41
ZDHHC24	41
CMTM2	41
SLC35A4	41
CD72	41
HMOX2	41
CLDN8	41
ARMC12	41
ORMDL2	41
SLC66A2	41
LHFPL5	41
BCL2L1	41
NDUFB11	41
TMEM242	41
YIPF2	41
SLC23A2	41
GPR61	41
TMEM71	41
ANK1	41
PEDS1-UBE2V1	41
APOL3	41
AC018755.2	41
RHAG	41
LY6D	41
STOML3	41
NDUFAF2	41
CD3E	41
MARCHF2	41
VEZT	41
JSRP1	41
GET1	41
CLDN9	41
MS4A3	41
PLIN2	41
TMEM60	41
CTSA	41
CYBC1	41
BLCAP	41
SDHAF4	41
MFSD12	41
CMTM7	41
CLEC4G	41
CHODL	41
SFXN3	41
TMEM47	41
COMT	41
DEFB127	41
TMEM234	41
SLC30A3	41
SPATA31A7	41
SLC35E4	41
SPINT1	41
BNIP3L	41
FCGR1A	41
BET1	41
STIM1	41
MCEE	41
FPR2	41
BTN2A1	41
SEC11C	41
CSGALNACT2	41
AQP7	41
PLLP	41
LAPTM4B	41
BCL2A1	41
DGAT2L6	41
DEFB103B	41
SLC14A1	41
MMD2	41
TMCO5A	41
UNC93B1	41
VKORC1	41
PGAP2	41
ARFIP2	41
HSD3B1	41
CLEC2D	41
RMDN2	41
ELOVL4	41
NRG4	41
SLC38A7	41
TIMM23	41
TEX264	41
ATP6V0B	41
C8A	41
SLC1A1	41
ENTPD3	41
SIGLEC5	41
ABHD5	41
GIMAP5	41
SERF1B	41
YIPF1	41
HPN	41
DCBLD2	41
ASZ1	41
ASGR2	41
TMPRSS4	41
SLC35B1	41
F11R	41
ALG10	41
BEST2	41
CD207	41
AOC3	41
CD52	41
DPM3	41
CISD2	41
PROKR2	41
SERINC1	41
YIPF6	41
STX10	41
APH1A	41
PEX12	41
CXCR3	41
NXPE3	41
FKBP8	41
MFSD3	41
TSPAN2	41
LYPD5	41
CD47	41
TMEM254	41
SCRG1	41
NEU1	41
APOC3	41
TSNARE1	41
SPAG4	41
TIMMDC1	41
ARL13B	41
C16orf92	41
MFSD4B	41
SLC10A1	41
MANBAL	41
TMEM239	41
JOSD2	41
UNC93A	41
VSIG4	41
CLEC7A	41
HSD17B11	41
FFAR3	41
TREX1	41
SLC66A1	41
IGFBP5	41
TMEM86B	41
WFS1	41
ATP6V0E1	41
CXCR2	41
CD300A	41
SEC22A	41
KCNK5	41
SYT15	41
IFNLR1	41
GJA5	41
SLC41A1	41
APOD	41
LEUTX	41
TMEM9	41
SYS1	41
UBXN8	41
NCR1	41
CREB3L3	41
PEX11G	41
C5	41
SLC7A1	41
TMEM35A	41
GPR37L1	41
CBARP	41
SLC38A1	41
ISLR2	41
SYAP1	41
ICAM3	41
GJB5	41
CD3G	41
CLEC1A	41
MRM3	41
ARL6IP1	41
SCN3B	41
RNASEK	41
TMEM72	41
TMEM203	41
LRRC3B	41
EOGT	41
ANKS6	41
GJB2	41
SFXN1	41
AGPAT5	41
TMEM248	41
RETREG3	41
CD40	41
RNF5	41
TNFRSF10C	41
OTOP3	41
CPLX4	41
SNORC	41
RHD	41
FCRL3	41
TFRC	41
MFF	41
SLC30A2	41
EDA	41
FAM177A1	41
SLC13A4	41
GPR161	41
TMEM52B	41
MGLL	41
C1GALT1	41
TMEM140	41
KLRC1	41
NDUFA3	41
SLC10A4	41
BTNL8	41
STX3	41
FNDC9	41
PIK3IP1	41
KLRG1	41
SLC35G2	41
CXCL16	41
ATP13A1	41
TAP1	41
SLC10A6	41
TM4SF19-DYNLT2B	41
CXorf66	41
ITM2C	41
FCRL2	41
AQP2	41
SNX1	41
MRM1	41
MYADML2	41
TSPO2	41
STX5	41
FAM241B	41
APCDD1L	41
DARS2	41
LSS	41
AQP3	41
GDAP1	41
TMEM120B	41
CD68	41
TMEM86A	41
ZBTB22	41
CLRN2	41
MGST3	41
SLC41A3	41
CLRN1	41
NAT8	41
KCNA1	41
GOLT1A	41
CTLA4	41
ADGRE2	41
ZDHHC21	41
TMBIM1	41
SLC35B2	41
SEC22B	41
TMEM255B	41
TFAM	41
EDDM3B	41
CYBRD1	41
PLP1	41
EMP3	41
GPR42	41
CACNG1	41
STARD4	41
DEFB103A	41
RMDN3	41
SLC16A13	41
VAMP4	41
FETUB	41
BCL2L2	41
HAS3	41
SLC41A2	41
RNF24	41
TMEM205	41
CLDN1	41
C4orf3	41
CXADR	41
SLC2A5	41
SLC12A7	41
PGA4	41
TSPAN33	41
NINJ1	41
GOLT1B	41
STX2	41
TMEM101	41
FMO1	41
PTPN9	41
SLC1A3	41
TSPAN8	41
CMTM3	41
RHOT2	41
APH1B	41
RHBDL1	41
TMEM121	41
RHBDD1	41
C5orf46	41
FDPS	41
CLDN6	41
SCARF1	41
CLN6	41
TMEM19	41
TM4SF4	41
TPD52L2	41
SLC14A2	41
CNIH1	41
STING1	41
SUCLA2	41
FUT9	41
SLAMF6	41
ST6GAL2	41
SLCO3A1	41
SFXN5	41
DERL1	41
SPACA1	41
CLEC4C	41
BTNL9	41
IL1RL1	41
LOC102724488	41
PACC1	41
C11orf24	41
PLEKHO1	41
SFT2D1	41
TMEM42	41
MILR1	41
HHATL	41
GRAMD2B	41
VAPA	41
SORT1	41
CYB561D1	41
BAK1	41
GOLM1	41
THSD7A	41
SLC48A1	41
TSPO	41
LRP10	41
SAR1A	41
ATP6AP2	41
RNF152	41
CD46	41
SLC34A2	41
PTPN5	41
COL4A5	41
IFITM3	41
MIEF2	41
RFT1	41
CD302	41
CLDN4	41
YIF1A	41
TMEM100	41
TMEM45B	41
TMEM14A	41
KIR3DL3	41
OR10AG1	41
MS4A4A	41
TMEM97	41
TMEM50B	41
ZDHHC15	41
AQP10	41
CERS2	41
C2CD2L	41
SLC30A8	41
TMEM229B	41
SNX12	41
HERPUD2	41
WWTR1	42
PER2	42
TRIM3	42
TEAD2	42
LRRC8E	42
ZNF618	42
TEAD1	42
TPTEP2-CSNK1E	42
TRIM2	42
PER1	42
CSNK1E	42
SYT6	43
SYCP3	43
BTBD6	43
FBXO16	43
ZNF277	43
CEP85	43
TRIM68	43
FAM90A1	43
EXOSC4	43
FAM50B	43
ATP6V0D2	43
HELT	43
PATL1	43
CD22	43
EVL	43
SEPTIN3	43
USP6	43
ACTN4	43
POLR2J3	43
CAPN3	43
IL16	43
ZXDB	43
ELL2	43
CBFA2T2	43
TPD52	43
THG1L	43
VDR	43
DTNB	43
TNS4	43
TTC33	43
DPPA3	43
RPL22	43
TXN2	43
MEMO1	43
DMC1	43
SH2D4A	43
ZFP91	43
FAM110A	43
MVP	43
KCTD13	43
AHSP	43
TCEANC	43
RPIA	43
RAB39A	43
HPCAL4	43
SYT17	43
KANK2	43
USP2	43
CT45A1	43
HOXB5	43
LSM14B	43
PPP1R18	43
RPP25	43
IMPDH1	43
GADD45GIP1	43
ZCCHC10	43
HSD17B14	43
COPS6	43
BRMS1L	43
LAGE3	43
EML2	43
FGF11	43
CPNE7	43
BEX2	43
CGGBP1	43
SMU1	43
AKAP17A	43
ATG5	43
FMNL2	43
BTBD2	43
MTMR9	43
CYTH4	43
POLE2	43
SREK1IP1	43
TEX9	43
SYN3	43
RNF8	43
PRPF38A	43
PDZD4	43
AUNIP	43
SPATA18	43
STAMBPL1	43
QARS1	43
KCTD1	43
VPS9D1	43
GNL3L	43
SMARCD1	43
EIF2B1	43
C1orf105	43
C1orf216	43
FEM1A	43
ZNF628	43
TSHZ3	43
ARRB1	43
NADK	43
TSNAX	43
ZNF436	43
BTRC	43
RFC5	43
ACTG1	43
LGALS7	43
DACH1	43
EHMT2	43
PKIA	43
PAQR8	43
EXOC8	43
POM121	43
NAGK	43
NEBL	43
NCOA5	43
FAM136A	43
CWF19L2	43
RCOR3	43
FAM214B	43
RHOBTB3	43
TSNAXIP1	43
POLR3K	43
APPL2	43
RAD54L2	43
GMEB2	43
ZNF35	43
EHHADH	43
SGF29	43
GNPDA2	43
BEX1	43
LSM6	43
LMO1	43
EP400	43
APIP	43
C14orf119	43
BIRC2	43
PLOD3	43
IMP3	43
ZNF326	43
CBSL	43
COG4	43
OCRL	43
ODC1	43
UTP14C	43
CRLF3	43
NKAPD1	43
TTC19	43
TADA2B	43
CSNK1E	43
CUL3	43
OAZ3	43
IP6K3	43
RALY	43
CEP19	43
MPP1	43
RWDD2A	43
RBM45	43
ATG14	43
PRPF3	43
PPCDC	43
POLR2J	43
LDB2	43
SHKBP1	43
BCAR3	43
CLNS1A	43
EXOC3L1	43
ZNF410	43
LONRF1	43
POLR1C	43
SCML1	43
MAD2L2	43
CDKN2D	43
NTAQ1	43
CEP72	43
SNX11	43
NANOS3	43
LRRC8E	43
CCDC115	43
C22orf15	43
ZFYVE26	43
ITGB2	43
PRR5L	43
DNAAF6	43
MLH1	43
SNX32	43
MOS	43
